Species Scientific Name	Gene Title	Gene Symbol	ENTREZ_GENE_ID
Homo sapiens	hes family bHLH transcription factor 7	HES7	84667
Homo sapiens	"family with sequence similarity 126, member A"	FAM126A	84668
Homo sapiens	ubiquitin specific peptidase 32	USP32	84669
Homo sapiens	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"	SMARCA5	8467
Homo sapiens	zinc finger protein 347	ZNF347	84671
Homo sapiens	"caspase recruitment domain family, member 6"	CARD6	84674
Homo sapiens	tripartite motif containing 55	TRIM55	84675
Homo sapiens	"tripartite motif containing 63, E3 ubiquitin protein ligase"	TRIM63	84676
Homo sapiens	Down syndrome critical region gene 8	DSCR8	84677
Homo sapiens	lysine (K)-specific demethylase 2B	KDM2B	84678
Homo sapiens	"solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7"	SLC9A7	84679
Homo sapiens	"FK506 binding protein 6, 36kDa"	FKBP6	8468
Homo sapiens	1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)	ACCS	84680
Homo sapiens	histidine triad nucleotide binding protein 2	HINT2	84681
Homo sapiens	insulinoma-associated 2	INSM2	84684
Homo sapiens	"protein phosphatase 1, regulatory subunit 9B"	PPP1R9B	84687
Homo sapiens	chromosome 9 open reading frame 24	C9orf24	84688
Homo sapiens	"membrane-spanning 4-domains, subfamily A, member 14"	MS4A14	84689
Homo sapiens	spermatogenesis associated 22	SPATA22	84690
Homo sapiens	"family with sequence similarity 71, member F1"	FAM71F1	84691
Homo sapiens	coiled-coil domain containing 54	CCDC54	84692
Homo sapiens	methylmalonyl CoA epimerase	MCEE	84693
Homo sapiens	"gap junction protein, alpha 10, 62kDa"	GJA10	84694
Homo sapiens	lysyl oxidase-like 3	LOXL3	84695
Homo sapiens	abhydrolase domain containing 1	ABHD1	84696
Homo sapiens	calcyphosine 2	CAPS2	84698
Homo sapiens	cAMP responsive element binding protein 3-like 3	CREB3L3	84699
Homo sapiens	catalase	CAT	847
Homo sapiens	sorbin and SH3 domain containing 2	SORBS2	8470
Homo sapiens	myosin XVIIIB	MYO18B	84700
Homo sapiens	cytochrome c oxidase subunit IV isoform 2 (lung)	COX4I2	84701
Homo sapiens	GTP binding protein 3 (mitochondrial)	GTPBP3	84705
Homo sapiens	glutamic pyruvate transaminase (alanine aminotransferase) 2	GPT2	84706
Homo sapiens	brain expressed X-linked 2	BEX2	84707
Homo sapiens	"ligand of numb-protein X 1, E3 ubiquitin protein ligase"	LNX1	84708
Homo sapiens	mitochondria-localized glutamic acid-rich protein	MGARP	84709
Homo sapiens	hepatoma-derived growth factor-related protein 2	HDGFRP2	84717
Homo sapiens	long intergenic non-protein coding RNA 260	LINC00260	84719
Homo sapiens	"phosphatidylinositol glycan anchor biosynthesis, class O"	PIGO	84720
Homo sapiens	proline/serine-rich coiled-coil 1	PSRC1	84722
Homo sapiens	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8"	PLEKHA8	84725
Homo sapiens	proline-rich coiled-coil 2B	PRRC2B	84726
Homo sapiens	splA/ryanodine receptor domain and SOCS box containing 2	SPSB2	84727
Homo sapiens	O-linked N-acetylglucosamine (GlcNAc) transferase	OGT	8473
Homo sapiens	chromobox homolog 2	CBX2	84733
Homo sapiens	"family with sequence similarity 167, member B"	FAM167B	84734
Homo sapiens	carnosine dipeptidase 1 (metallopeptidase M20 family)	CNDP1	84735
Homo sapiens	AFAP1 antisense RNA 1	AFAP1-AS1	84740
Homo sapiens	unc-119 homolog B (C. elegans)	UNC119B	84747
Homo sapiens	ubiquitin specific peptidase 30	USP30	84749
Homo sapiens	"fucosyltransferase 10 (alpha (1,3) fucosyltransferase)"	FUT10	84750
Homo sapiens	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"	B3GNT9	84752
Homo sapiens	polycomb group ring finger 1	PCGF1	84759
Homo sapiens	CDC42 binding protein kinase alpha (DMPK-like)	CDC42BPA	8476
Homo sapiens	zinc finger protein 577	ZNF577	84765
Homo sapiens	EF-hand calcium binding domain 4B	EFCAB4B	84766
Homo sapiens	tripartite motif-containing 51	TRIM51	84767
Homo sapiens	MPV17 mitochondrial membrane protein-like 2	MPV17L2	84769
Homo sapiens	G protein-coupled receptor 65	GPR65	8477
Homo sapiens	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 2	DDX11L2	84771
Homo sapiens	zinc finger protein 607	ZNF607	84775
Homo sapiens	DLGAP1 antisense RNA 2	DLGAP1-AS2	84777
Homo sapiens	"N(alpha)-acetyltransferase 11, NatA catalytic subunit"	NAA11	84779
Homo sapiens	suppressor of variegation 4-20 homolog 2 (Drosophila)	SUV420H2	84787
Homo sapiens	uncharacterized protein MGC2889	MGC2889	84789
Homo sapiens	HIRA interacting protein 3	HIRIP3	8479
Homo sapiens	"tubulin, alpha 1c"	TUBA1C	84790
Homo sapiens	long intergenic non-protein coding RNA 467	LINC00467	84791
Homo sapiens	"family with sequence similarity 220, member A"	FAM220A	84792
Homo sapiens	FOXD2 antisense RNA 1 (head to head)	FOXD2-AS1	84793
Homo sapiens	pyridine nucleotide-disulphide oxidoreductase domain 2	PYROXD2	84795
Homo sapiens	ribonucleic acid export 1	RAE1	8480
Homo sapiens	1-acylglycerol-3-phosphate O-acyltransferase 9	AGPAT9	84803
Homo sapiens	major facilitator superfamily domain containing 9	MFSD9	84804
Homo sapiens	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta"	NFKBID	84807
Homo sapiens	"PPARGC1 and ESRR induced regulator, muscle 1"	PERM1	84808
Homo sapiens	"ciliary rootlet coiled-coil, rootletin pseudogene 2"	CROCCP2	84809
Homo sapiens	oral-facial-digital syndrome 1	OFD1	8481
Homo sapiens	BUD13 homolog (S. cerevisiae)	BUD13	84811
Homo sapiens	"phospholipase C, delta 4"	PLCD4	84812
Homo sapiens	phosphatidic acid phosphatase type 2 domain containing 3	PPAPDC3	84814
Homo sapiens	uncharacterized protein MGC12916	MGC12916	84815
Homo sapiens	reticulon 4 interacting protein 1	RTN4IP1	84816
Homo sapiens	thioredoxin domain containing 17	TXNDC17	84817
Homo sapiens	interleukin 17 receptor C	IL17RC	84818
Homo sapiens	"semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)"	SEMA7A	8482
Homo sapiens	"polymerase (RNA) II (DNA directed) polypeptide J4, pseudogene"	POLR2J4	84820
Homo sapiens	lamin B2	LMNB2	84823
Homo sapiens	Fc receptor-like A	FCRLA	84824
Homo sapiens	SFT2 domain containing 3	SFT2D3	84826
Homo sapiens	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"	CILP	8483
Homo sapiens	androgen-dependent TFPI-regulating protein	ADTRP	84830
Homo sapiens	up-regulated during skeletal muscle growth 5 homolog (mouse)	USMG5	84833
Homo sapiens	abhydrolase domain containing 14B	ABHD14B	84836
Homo sapiens	ARHGAP5 antisense RNA 1 (head to head)	ARHGAP5-AS1	84837
Homo sapiens	zinc finger protein 496	ZNF496	84838
Homo sapiens	retina and anterior neural fold homeobox 2	RAX2	84839
Homo sapiens	galanin receptor 3	GALR3	8484
Homo sapiens	4-hydroxyphenylpyruvate dioxygenase-like	HPDL	84842
Homo sapiens	PHD finger protein 5A	PHF5A	84844
Homo sapiens	long intergenic non-protein coding RNA 525	LINC00525	84847
Homo sapiens	GLIS3 antisense RNA 1	GLIS3-AS1	84850
Homo sapiens	tripartite motif containing 52	TRIM52	84851
Homo sapiens	ATP1A1 antisense RNA 1	ATP1A1-AS1	84852
Homo sapiens	zinc finger protein 503	ZNF503	84858
Homo sapiens	leucine-rich repeats and calponin homology (CH) domain containing 3	LRCH3	84859
Homo sapiens	kelch-like family member 22	KLHL22	84861
Homo sapiens	MYC induced nuclear antigen	MINA	84864
Homo sapiens	coiled-coil domain containing 142	CCDC142	84865
Homo sapiens	transmembrane protein 25	TMEM25	84866
Homo sapiens	"protein tyrosine phosphatase, non-receptor type 5 (striatum-enriched)"	PTPN5	84867
Homo sapiens	hepatitis A virus cellular receptor 2	HAVCR2	84868
Homo sapiens	carbonyl reductase 4	CBR4	84869
Homo sapiens	gem (nuclear organelle) associated protein 2	GEMIN2	8487
Homo sapiens	R-spondin 3	RSPO3	84870
Homo sapiens	ATP/GTP binding protein-like 4	AGBL4	84871
Homo sapiens	zinc finger CCCH-type containing 10	ZC3H10	84872
Homo sapiens	G protein-coupled receptor 128	GPR128	84873
Homo sapiens	zinc finger protein 514	ZNF514	84874
Homo sapiens	"poly (ADP-ribose) polymerase family, member 10"	PARP10	84875
Homo sapiens	ORAI calcium release-activated calcium modulator 1	ORAI1	84876
Homo sapiens	zinc finger and BTB domain containing 45	ZBTB45	84878
Homo sapiens	major facilitator superfamily domain containing 2A	MFSD2A	84879
Homo sapiens	RNA pseudouridylate synthase domain containing 4	RPUSD4	84881
Homo sapiens	"apoptosis-inducing factor, mitochondrion-associated, 2"	AIFM2	84883
Homo sapiens	"zinc finger, DHHC-type containing 12"	ZDHHC12	84885
Homo sapiens	chromosome 1 open reading frame 198	C1orf198	84886
Homo sapiens	signal peptide peptidase like 2A	SPPL2A	84888
Homo sapiens	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3"	SLC7A3	84889
Homo sapiens	2-aminoethanethiol (cysteamine) dioxygenase	ADO	84890
Homo sapiens	zinc finger and SCAN domain containing 10	ZSCAN10	84891
Homo sapiens	"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)"	POMGNT2	84892
Homo sapiens	"F-box protein, helicase, 18"	FBXO18	84893
Homo sapiens	leucine rich repeat and Ig domain containing 1	LINGO1	84894
Homo sapiens	"family with sequence similarity 73, member B"	FAM73B	84895
Homo sapiens	"ATPase family, AAA domain containing 1"	ATAD1	84896
Homo sapiens	transforming growth factor beta regulator 1	TBRG1	84897
Homo sapiens	plexin domain containing 2	PLXDC2	84898
Homo sapiens	transmembrane and tetratricopeptide repeat containing 4	TMTC4	84899
Homo sapiens	regulator of G-protein signaling 5	RGS5	8490
Homo sapiens	"ring finger protein, transmembrane 2"	RNFT2	84900
Homo sapiens	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein"	NFATC2IP	84901
Homo sapiens	centrosomal protein 89kDa	CEP89	84902
Homo sapiens	Rho guanine nucleotide exchange factor (GEF) 39	ARHGEF39	84904
Homo sapiens	zinc finger protein 341	ZNF341	84905
Homo sapiens	mitogen-activated protein kinase kinase kinase kinase 3	MAP4K3	8491
Homo sapiens	transmembrane protein 87B	TMEM87B	84910
Homo sapiens	zinc finger protein 382	ZNF382	84911
Homo sapiens	"solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4"	SLC35B4	84912
Homo sapiens	atonal homolog 8 (Drosophila)	ATOH8	84913
Homo sapiens	zinc finger protein 587	ZNF587	84914
Homo sapiens	"family with sequence similarity 222, member A"	FAM222A	84915
Homo sapiens	"cirrhosis, autosomal recessive 1A (cirhin)"	CIRH1A	84916
Homo sapiens	low density lipoprotein receptor-related protein 11	LRP11	84918
Homo sapiens	"protein phosphatase 1, regulatory subunit 15B"	PPP1R15B	84919
Homo sapiens	"protease, serine, 12 (neurotrypsin, motopsin)"	PRSS12	8492
Homo sapiens	"ALG10, alpha-1,2-glucosyltransferase"	ALG10	84920
Homo sapiens	FLT3-interacting zinc finger 1	FIZ1	84922
Homo sapiens	zinc finger protein 566	ZNF566	84924
Homo sapiens	disrupted in renal carcinoma 2	DIRC2	84925
Homo sapiens	SPRY domain containing 3	SPRYD3	84926
Homo sapiens	transmembrane protein 209	TMEM209	84928
Homo sapiens	fibrinogen C domain containing 1	FIBCD1	84929
Homo sapiens	"protein phosphatase, Mg2+/Mn2+ dependent, 1D"	PPM1D	8493
Homo sapiens	microtubule associated serine/threonine kinase-like	MASTL	84930
Homo sapiens	long intergenic non-protein coding RNA 1101	LINC01101	84931
Homo sapiens	"RAB2B, member RAS oncogene family"	RAB2B	84932
Homo sapiens	chromosome 8 open reading frame 76	C8orf76	84933
Homo sapiens	RBPJ interacting and tubulin associated 1	RITA1	84934
Homo sapiens	mesenteric estrogen-dependent adipogenesis	MEDAG	84935
Homo sapiens	"zinc finger, FYVE domain containing 19"	ZFYVE19	84936
Homo sapiens	"zinc and ring finger 1, E3 ubiquitin protein ligase"	ZNRF1	84937
Homo sapiens	"autophagy related 4C, cysteine peptidase"	ATG4C	84938
Homo sapiens	melanoma associated antigen (mutated) 1	MUM1	84939
Homo sapiens	coronin 6	CORO6	84940
Homo sapiens	hematopoietic SH2 domain containing	HSH2D	84941
Homo sapiens	WD repeat domain 73	WDR73	84942
Homo sapiens	maelstrom spermatogenic transposon silencer	MAEL	84944
Homo sapiens	abhydrolase domain containing 13	ABHD13	84945
Homo sapiens	LTV1 ribosome biogenesis factor	LTV1	84946
Homo sapiens	serine active site containing 1	SERAC1	84947
Homo sapiens	tigger transposable element derived 5	TIGD5	84948
Homo sapiens	"PTPRF interacting protein, binding protein 2 (liprin beta 2)"	PPFIBP2	8495
Homo sapiens	pre-mRNA processing factor 38A	PRPF38A	84950
Homo sapiens	tensin 4	TNS4	84951
Homo sapiens	MICAL C-terminal like	MICALCL	84953
Homo sapiens	MPN domain containing	MPND	84954
Homo sapiens	NudC domain containing 1	NUDCD1	84955
Homo sapiens	RELT tumor necrosis factor receptor	RELT	84957
Homo sapiens	synaptotagmin-like 1	SYTL1	84958
Homo sapiens	ubiquitin associated and SH3 domain containing B	UBASH3B	84959
Homo sapiens	"PTPRF interacting protein, binding protein 1 (liprin beta 1)"	PPFIBP1	8496
Homo sapiens	F-box and leucine-rich repeat protein 20	FBXL20	84961
Homo sapiens	ajuba LIM protein	AJUBA	84962
Homo sapiens	"alkB, alkylation repair homolog 6 (E. coli)"	ALKBH6	84964
Homo sapiens	"immunoglobin superfamily, member 21"	IGSF21	84966
Homo sapiens	"LSM10, U7 small nuclear RNA associated"	LSM10	84967
Homo sapiens	paraneoplastic Ma antigen family member 6A	PNMA6A	84968
Homo sapiens	TOX high mobility group box family member 2	TOX2	84969
Homo sapiens	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4"	PPFIA4	8497
Homo sapiens	chromosome 1 open reading frame 94	C1orf94	84970
Homo sapiens	"autophagy related 4D, cysteine peptidase"	ATG4D	84971
Homo sapiens	major facilitator superfamily domain containing 5	MFSD5	84975
Homo sapiens	dispatched homolog 1 (Drosophila)	DISP1	84976
Homo sapiens	FERM domain containing 5	FRMD5	84978
Homo sapiens	RAN binding protein 3	RANBP3	8498
Homo sapiens	FAM222A antisense RNA 1	FAM222A-AS1	84983
Homo sapiens	centrosomal protein 19kDa	CEP19	84984
Homo sapiens	"family with sequence similarity 83, member A"	FAM83A	84985
Homo sapiens	Rho GTPase activating protein 19	ARHGAP19	84986
Homo sapiens	cytochrome c oxidase assembly homolog 14 (S. cerevisiae)	COX14	84987
Homo sapiens	"protein phosphatase 1, regulatory subunit 16A"	PPP1R16A	84988
Homo sapiens	JMJD1C antisense RNA 1	JMJD1C-AS1	84989
Homo sapiens	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2"	PPFIA2	8499
Homo sapiens	RNA binding motif protein 17	RBM17	84991
Homo sapiens	ubiquitin-like 7	UBL7	84993
Homo sapiens	chromosome 21 open reading frame 119	C21orf119	84996
Homo sapiens	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1"	PPFIA1	8500
Homo sapiens	uncharacterized protein MGC16275	MGC16275	85001
Homo sapiens	BFSP2 antisense RNA 1	BFSP2-AS1	85003
Homo sapiens	"RAS-like, estrogen-regulated, growth inhibitor"	RERG	85004
Homo sapiens	5-phosphohydroxy-L-lysine phospho-lyase	PHYKPL	85007
Homo sapiens	uncharacterized LOC85009	MGC16025	85009
Homo sapiens	"solute carrier family 43 (amino acid system L transporter), member 1"	SLC43A1	8501
Homo sapiens	transcription elongation factor A (SII)-like 3	TCEAL3	85012
Homo sapiens	transmembrane protein 128	TMEM128	85013
Homo sapiens	transmembrane protein 141	TMEM141	85014
Homo sapiens	ubiquitin specific peptidase 45	USP45	85015
Homo sapiens	chromosome 11 open reading frame 70	C11orf70	85016
Homo sapiens	transmembrane protein 241	TMEM241	85019
Homo sapiens	plakophilin 4	PKP4	8502
Homo sapiens	RALBP1 associated Eps domain containing 1	REPS1	85021
Homo sapiens	transmembrane protein 60	TMEM60	85025
Homo sapiens	chromosome 9 open reading frame 37	C9orf37	85026
Homo sapiens	small integral membrane protein 3	SMIM3	85027
Homo sapiens	"phosphoinositide-3-kinase, regulatory subunit 3 (gamma)"	PIK3R3	8503
Homo sapiens	peroxisomal biogenesis factor 3	PEX3	8504
Homo sapiens	poly (ADP-ribose) glycohydrolase	PARG	8505
Homo sapiens	contactin associated protein 1	CNTNAP1	8506
Homo sapiens	ectodermal-neural cortex 1 (with BTB domain)	ENC1	8507
Homo sapiens	nipsnap homolog 1 (C. elegans)	NIPSNAP1	8508
Homo sapiens	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	NDST2	8509
Homo sapiens	"lipase, gastric"	LIPF	8513
Homo sapiens	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"	KCNAB2	8514
Homo sapiens	"integrin, alpha 10"	ITGA10	8515
Homo sapiens	"integrin, alpha 8"	ITGA8	8516
Homo sapiens	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma"	IKBKG	8517
Homo sapiens	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein"	IKBKAP	8518
Homo sapiens	interferon induced transmembrane protein 1	IFITM1	8519
Homo sapiens	histone acetyltransferase 1	HAT1	8520
Homo sapiens	glial cells missing homolog 1 (Drosophila)	GCM1	8521
Homo sapiens	growth arrest-specific 7	GAS7	8522
Homo sapiens	"histone cluster 1, H2bk"	HIST1H2BK	85236
Homo sapiens	"diacylglycerol kinase, zeta"	DGKZ	8525
Homo sapiens	"diacylglycerol kinase, epsilon 64kDa"	DGKE	8526
Homo sapiens	"diacylglycerol kinase, delta 130kDa"	DGKD	8527
Homo sapiens	D-aspartate oxidase	DDO	8528
Homo sapiens	keratin associated protein 9-4	KRTAP9-4	85280
Homo sapiens	keratin associated protein 4-1	KRTAP4-1	85285
Homo sapiens	keratin associated protein 4-5	KRTAP4-5	85289
Homo sapiens	"cytochrome P450, family 4, subfamily F, polypeptide 2"	CYP4F2	8529
Homo sapiens	keratin associated protein 4-3	KRTAP4-3	85290
Homo sapiens	keratin associated protein 4-2	KRTAP4-2	85291
Homo sapiens	keratin associated protein 3-3	KRTAP3-3	85293
Homo sapiens	cystatin F (leukocystatin)	CST7	8530
Homo sapiens	"ataxia, cerebellar, Cayman type"	ATCAY	85300
Homo sapiens	"collagen, type XXVII, alpha 1"	COL27A1	85301
Homo sapiens	Fas (TNFRSF6) binding factor 1	FBF1	85302
Homo sapiens	Y box binding protein 3	YBX3	8531
Homo sapiens	peptidylprolyl isomerase (cyclophilin)-like 4	PPIL4	85313
Homo sapiens	progestin and adipoQ receptor family member VIII	PAQR8	85315
Homo sapiens	"ATP-binding cassette, sub-family C (CFTR/MRP), member 11"	ABCC11	85320
Homo sapiens	"lectin, galactoside-binding, soluble, 12"	LGALS12	85329
Homo sapiens	COP9 signalosome subunit 3	COPS3	8533
Homo sapiens	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1	CHST1	8534
Homo sapiens	chromobox homolog 4	CBX4	8535
Homo sapiens	KIAA1644	KIAA1644	85352
Homo sapiens	SH3 and multiple ankyrin repeat domains 3	SHANK3	85358
Homo sapiens	DiGeorge syndrome critical region gene 6-like	DGCR6L	85359
Homo sapiens	"Homo sapiens cDNA FLJ36707 fis, clone UTERU2009510. /// calcium/calmodulin-dependent protein kinase I"	AX748417 /// CAMK1	8536
Homo sapiens	"synapse defective 1, Rho GTPase, homolog 1 (C. elegans)"	SYDE1	85360
Homo sapiens	tripartite motif containing 5	TRIM5	85363
Homo sapiens	"zinc finger, CCHC domain containing 3"	ZCCHC3	85364
Homo sapiens	"ALG2, alpha-1,3/1,6-mannosyltransferase"	ALG2	85365
Homo sapiens	myosin light chain kinase 2	MYLK2	85366
Homo sapiens	striatin interacting protein 1	STRIP1	85369
Homo sapiens	breast carcinoma amplified sequence 1	BCAS1	8537
Homo sapiens	KIAA1656 protein	KIAA1656	85371
Homo sapiens	MICAL-like 1	MICALL1	85377
Homo sapiens	"tubulin, gamma complex associated protein 6"	TUBGCP6	85378
Homo sapiens	KIAA1671	KIAA1671	85379
Homo sapiens	BARX homeobox 2	BARX2	8538
Homo sapiens	apoptosis inhibitor 5	API5	8539
Homo sapiens	"family with sequence similarity 207, member A"	FAM207A	85395
Homo sapiens	regulator of G-protein signaling 8	RGS8	85397
Homo sapiens	alkylglycerone phosphate synthase	AGPS	8540
Homo sapiens	ELL associated factor 1	EAF1	85403
Homo sapiens	"DnaJ (Hsp40) homolog, subfamily C, member 14"	DNAJC14	85406
Homo sapiens	naked cuticle homolog 1 (Drosophila)	NKD1	85407
Homo sapiens	naked cuticle homolog 2 (Drosophila)	NKD2	85409
Homo sapiens	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3"	PPFIA3	8541
Homo sapiens	"solute carrier family 22 (organic cation/carnitine transporter), member 16"	SLC22A16	85413
Homo sapiens	"solute carrier family 45, member 3"	SLC45A3	85414
Homo sapiens	"rhophilin, Rho GTPase binding protein 2"	RHPN2	85415
Homo sapiens	Zic family member 5	ZIC5	85416
Homo sapiens	cyclin B3	CCNB3	85417
Homo sapiens	"apolipoprotein L, 1"	APOL1	8542
Homo sapiens	LIM domain only 4	LMO4	8543
Homo sapiens	zinc finger CCHC-type and RNA binding motif 1	ZCRB1	85437
Homo sapiens	"calcium-binding protein, spermatid-specific 1"	CABS1	85438
Homo sapiens	stonin 2	STON2	85439
Homo sapiens	pirin (iron-binding nuclear protein)	PIR	8544
Homo sapiens	dedicator of cytokinesis 7	DOCK7	85440
Homo sapiens	"helicase with zinc finger 2, transcriptional coactivator"	HELZ2	85441
Homo sapiens	kinase non-catalytic C-lobe domain (KIND) containing 1	KNDC1	85442
Homo sapiens	doublecortin-like kinase 3	DCLK3	85443
Homo sapiens	leucine rich repeat and coiled-coil centrosomal protein 1	LRRCC1	85444
Homo sapiens	contactin associated protein-like 4	CNTNAP4	85445
Homo sapiens	zinc finger homeobox 2	ZFHX2	85446
Homo sapiens	"inositol 1,4,5-trisphosphate receptor interacting protein"	ITPRIP	85450
Homo sapiens	unkempt family zinc finger	UNK	85451
Homo sapiens	KIAA1751	KIAA1751	85452
Homo sapiens	TSPY-like 5	TSPYL5	85453
Homo sapiens	dispatched homolog 2 (Drosophila)	DISP2	85455
Homo sapiens	"tankyrase 1 binding protein 1, 182kDa"	TNKS1BP1	85456
Homo sapiens	CLOCK-interacting pacemaker	CIPC	85457
Homo sapiens	DIX domain containing 1	DIXDC1	85458
Homo sapiens	KIAA1731	KIAA1731	85459
Homo sapiens	"adaptor-related protein complex 3, beta 1 subunit"	AP3B1	8546
Homo sapiens	zinc finger protein 518B	ZNF518B	85460
Homo sapiens	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"	TANC1	85461
Homo sapiens	FH2 domain containing 1	FHDC1	85462
Homo sapiens	zinc finger CCCH-type containing 12C	ZC3H12C	85463
Homo sapiens	slingshot protein phosphatase 2	SSH2	85464
Homo sapiens	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific)	EPT1	85465
Homo sapiens	ficolin (collagen/fibrinogen domain containing) 3	FCN3	8547
Homo sapiens	"G elongation factor, mitochondrial 1"	GFM1	85476
Homo sapiens	scinderin	SCIN	85477
Homo sapiens	coiled-coil domain containing 65	CCDC65	85478
Homo sapiens	"DnaJ (Hsp40) homolog, subfamily C, member 5 beta"	DNAJC5B	85479
Homo sapiens	basic leucine zipper nuclear factor 1	BLZF1	8548
Homo sapiens	thymic stromal lymphopoietin	TSLP	85480
Homo sapiens	protein serine kinase H2	PSKH2	85481
Homo sapiens	leucine-rich repeat containing G protein-coupled receptor 5	LGR5	8549
Homo sapiens	ribonuclease P RNA component H1	RPPH1	85495
Homo sapiens	mitogen-activated protein kinase-activated protein kinase 5	MAPKAPK5	8550
Homo sapiens	methyl-CpG binding domain protein 3-like 1	MBD3L1	85509
Homo sapiens	inactivation escape 1 (non-protein coding)	INE1	8552
Homo sapiens	"basic helix-loop-helix family, member e40"	BHLHE40	8553
Homo sapiens	"protein inhibitor of activated STAT, 1"	PIAS1	8554
Homo sapiens	cell division cycle 14B	CDC14B	8555
Homo sapiens	cell division cycle 14A	CDC14A	8556
Homo sapiens	galanin-like peptide	GALP	85569
Homo sapiens	titin-cap	TCAP	8557
Homo sapiens	cyclin-dependent kinase 10	CDK10	8558
Homo sapiens	pre-mRNA processing factor 18	PRPF18	8559
Homo sapiens	CATR tumorigenicity conversion 1	CATR1	856
Homo sapiens	"delta(4)-desaturase, sphingolipid 1"	DEGS1	8560
Homo sapiens	density-regulated protein	DENR	8562
Homo sapiens	THO complex 5	THOC5	8563
Homo sapiens	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	KMO	8564
Homo sapiens	tyrosyl-tRNA synthetase	YARS	8565
Homo sapiens	"pyridoxal (pyridoxine, vitamin B6) kinase"	PDXK	8566
Homo sapiens	MAP-kinase activating death domain	MADD	8567
Homo sapiens	ribosomal RNA processing 1	RRP1	8568
Homo sapiens	MAP kinase interacting serine/threonine kinase 1	MKNK1	8569
Homo sapiens	"caveolin 1, caveolae protein, 22kDa"	CAV1	857
Homo sapiens	KH-type splicing regulatory protein	KHSRP	8570
Homo sapiens	PDZ and LIM domain 4	PDLIM4	8572
Homo sapiens	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	CASK	8573
Homo sapiens	"aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase)"	AKR7A2	8574
Homo sapiens	"protein kinase, interferon-inducible double stranded RNA dependent activator"	PRKRA	8575
Homo sapiens	serine/threonine kinase 16	STK16	8576
Homo sapiens	"scavenger receptor class F, member 1"	SCARF1	8578
Homo sapiens	caveolin 2	CAV2	858
Homo sapiens	"lymphocyte antigen 6 complex, locus D"	LY6D	8581
Homo sapiens	GTP-binding protein 10 (putative)	GTPBP10	85865
Homo sapiens	"olfactory receptor, family 7, subfamily E, member 2 pseudogene"	OR7E2P	8587
Homo sapiens	caveolin 3	CAV3	859
Homo sapiens	"olfactory receptor, family 6, subfamily A, member 2"	OR6A2	8590
Homo sapiens	actin-like 6A	ACTL6A	86
Homo sapiens	runt-related transcription factor 2	RUNX2	860
Homo sapiens	"tumor necrosis factor (ligand) superfamily, member 11"	TNFSF11	8600
Homo sapiens	regulator of G-protein signaling 20	RGS20	8601
Homo sapiens	NOP14 nucleolar protein	NOP14	8602
Homo sapiens	"family with sequence similarity 193, member A"	FAM193A	8603
Homo sapiens	"solute carrier family 25 (aspartate/glutamate carrier), member 12"	SLC25A12	8604
Homo sapiens	"phospholipase A2, group IVC (cytosolic, calcium-independent)"	PLA2G4C	8605
Homo sapiens	RuvB-like AAA ATPase 1	RUVBL1	8607
Homo sapiens	retinol dehydrogenase 16 (all-trans)	RDH16	8608
Homo sapiens	Kruppel-like factor 7 (ubiquitous)	KLF7	8609
Homo sapiens	phosphatidic acid phosphatase type 2A	PPAP2A	8611
Homo sapiens	phosphatidic acid phosphatase type 2C	PPAP2C	8612
Homo sapiens	phosphatidic acid phosphatase type 2B	PPAP2B	8613
Homo sapiens	stanniocalcin 2	STC2	8614
Homo sapiens	USO1 vesicle transport factor	USO1	8615
